 2000.2080   2.10
 2000.2351  -2.31
 2000.2894  -3.62
 2000.3167  -0.39
 2000.3438   1.07
 2000.3708  -3.70
 2000.3981  -5.70
 2000.4252  -7.32
 2000.4524  -7.51
 2000.4795 -11.94
 2000.5066  -2.62
 2000.5338  -7.32
 2000.5881  -8.00
 2000.6152  -7.23
 2000.6423  -1.86
 2000.6696  -5.64
 2000.6967  -2.72
 2000.7239  -3.51
 2000.7510  -8.57
 2000.7781  -7.55
 2000.8053  -4.13
 2000.8596  -1.83
 2000.8867  -5.86
 2000.9138  -0.45
 2000.9410  -0.65
 2000.9681   0.71
 2000.9954  -0.52
 2001.0225   5.30
 2001.0768  -8.38
 2001.1039  -3.50
 2001.1311  -1.07
 2001.1582  -4.79
 2001.1853   3.64
 2001.2125   0.90
 2001.2396  -7.80
 2001.2668  -9.40
 2001.2939  -5.63
 2001.3210   0.49
 2001.3483   2.55
 2001.3754   4.12
 2001.4025  -1.63
 2001.4297  -1.91
 2001.4568  -7.55
 2001.4840  -4.09
 2001.5111  -3.29
 2001.5382  -3.06
 2001.5654  -1.46
 2001.5925  -2.42
 2001.6198  -1.74
 2001.6469  -3.15
 2001.6740  -8.12
 2001.7012  -5.41
 2001.7283  -1.90
 2001.7555   4.43
 2001.7826   0.01
 2001.8097   1.81
 2001.8369   1.20
 2001.8640   2.39
 2001.8912 -12.36
 2001.9183  -8.72
 2001.9454  -1.09
 2001.9727  -3.18
 2001.9998   0.57
 2002.0270  -3.41
 2002.0541  -1.68
 2002.0812   1.35
 2002.1084   4.63
 2002.1355   2.27
 2002.1627  -0.08
 2002.1898   2.42
 2002.2169  -2.01
 2002.2441  -3.66
 2002.2712   3.78
 2002.2985   4.11
 2002.3256   0.23
 2002.3527  -2.17
 2002.3799  -3.96
 2002.4070  -0.78
 2002.4342  -4.36
 2002.4613   0.95
 2002.4884  -5.53
 2002.5156  -4.09
 2002.5427  -2.38
 2002.5699   4.30
 2002.5970  -2.90
 2002.6241  -1.86
 2002.6514  -2.72
 2002.6785   0.73
 2002.7057   3.43
 2002.7328   3.03
 2002.7599   1.05
 2002.7871  -0.22
 2002.8142  -1.05
 2002.8414  -3.35
 2002.8685   0.73
 2002.8956   4.81
 2002.9229   0.59
 2002.9500   4.27
 2002.9772   1.54
 2003.0043   8.30
 2003.0314   4.02
 2003.0586  -6.02
 2003.0857  -2.27
 2003.1129   2.73
 2003.1400  -0.17
 2003.1671  -1.46
 2003.1943  -4.10
 2003.2214  -2.73
 2003.2485   0.71
 2003.2758   9.36
 2003.3029   0.94
 2003.3301   2.32
 2003.3572  -1.04
 2003.3843   1.76
 2003.4115   2.05
 2003.4386  -0.11
 2003.4658   3.08
 2003.4929   2.91
 2003.5200   2.28
 2003.5472  -3.41
 2003.5743  -1.34
 2003.6016   1.34
 2003.6287   1.20
 2003.6558  -3.77
 2003.6830  -0.25
 2003.7101   0.25
 2003.7373  -3.11
 2003.7644   0.51
 2003.7915  -5.11
 2003.8187   1.21
 2003.8458   6.36
 2003.8730  -9.25
 2003.9001  -7.59
 2003.9272   0.95
 2003.9545  -3.50
 2003.9816  -0.23
 2004.0088  -0.87
 2004.0359   4.30
 2004.0630   2.42
 2004.0902   2.78
 2004.1173  -3.85
 2004.1445   8.52
 2004.1716   8.95
 2004.1987  -1.03
 2004.2260  -9.82
 2004.2531  -0.99
 2004.2803  -4.06
 2004.3074  -6.85
 2004.3345  -3.93
 2004.3617   1.26
 2004.3888  -1.62
 2004.4160  -3.68
 2004.4431  -0.69
 2004.4702   1.22
 2004.4974  -2.34
 2004.5245  -6.50
 2004.5518  -5.97
 2004.5789  -1.28
 2004.6060  -3.72
 2004.6332  -3.34
 2004.6603  -4.45
 2004.6875  -1.06
 2004.7146  -5.96
 2004.7417   2.39
 2004.7689   2.89
 2004.7960  -0.83
 2004.8232  -2.57
 2004.8503  -0.12
 2004.8774  -0.27
 2004.9047  -0.01
 2004.9318  -0.13
 2004.9590 -12.53
 2004.9861  -7.77
 2005.0132  -0.55
 2005.0404  -6.10
 2005.0675  -0.45
 2005.0947   4.12
 2005.1218  -5.98
 2005.1489  -1.16
 2005.1761  -2.19
 2005.2032  -0.13
 2005.2305   1.08
 2005.2576   2.15
 2005.2847  -4.01
 2005.3119  -0.41
 2005.3390  -3.28
 2005.3662   2.60
 2005.3933  -2.16
 2005.4204  -3.85
 2005.4476  -0.98
 2005.4747   7.29
 2005.5018  -1.60
 2005.5291   2.50
 2005.5562   0.92
 2005.5834  -2.29
 2005.6105   2.21
 2005.6376   3.51
 2005.6648   2.45
 2005.6919  -2.09
 2005.7191  -1.73
 2005.7462   0.68
 2005.7733  -0.43
 2005.8005  -0.06
 2005.8276  -1.74
 2005.8549  -3.99
 2005.8820  -6.73
 2005.9091  -2.76
 2005.9363  -0.16
 2005.9634  -3.73
 2005.9906  -3.11
 2006.0177  -3.78
 2006.0448  -4.66
 2006.0720  -5.29
 2006.0991  -2.95
 2006.1263   2.45
 2006.1534  -8.90
 2006.1805  -0.70
 2006.2078   0.70
 2006.2349   5.64
 2006.2621   0.42
 2006.2892  -3.24
 2006.3163  -3.69
 2006.3435   0.47
 2006.3706  -0.36
 2006.3978  -2.42
 2006.4249   0.81
 2006.4520  -0.23
 2006.4792  -0.75
 2006.5063   1.55
 2006.5336   0.38
 2006.5607  -0.25
 2006.5878  -1.40
 2006.6150   5.56
 2006.6421  -0.57
 2006.6693  -1.34
 2006.6964   0.71
 2006.7235   2.35
 2006.7507   0.23
 2006.7778   1.49
 2006.8051   6.04
 2006.8322   2.86
 2006.8865  -1.46
 2006.9136   4.45
 2006.9408  -5.67
 2006.9679  -7.71
 2006.9950  -5.59
 2007.0222   3.36
 2007.0493   3.23
 2007.0765  -0.38
 2007.1036  -5.75
 2007.1307   0.46
 2007.1580   2.78
 2007.1851   4.43
 2007.2123  -2.04
 2007.2394   3.55
 2007.2665   0.17
 2007.2937  -6.46
 2007.3208  -2.92
 2007.3480  -1.68
 2007.3751  -1.62
 2007.4022  -0.47
 2007.4294  -1.07
 2007.4565   0.34
 2007.4838  -0.02
 2007.5109   0.76
 2007.5380   0.17
 2007.5652   1.53
 2007.5923   1.17
 2007.6195  -1.54
 2007.6466  -0.71
 2007.6737  -0.74
 2007.7009  -0.64
 2007.7280  -1.75
 2007.7551   2.00
 2007.7823   3.89
 2007.8094  -0.73
 2007.8367  -4.00
 2007.8638  -0.93
 2007.8909   3.14
 2007.9181  -4.21
 2007.9452   1.57
 2007.9724   0.15
 2007.9995   3.07
 2008.0266   4.34
 2008.0538   8.01
 2008.0809  10.17
 2008.1082   5.91
 2008.1353  -0.98
 2008.1624  -0.73
 2008.1896  -1.41
 2008.2167   7.89
 2008.2439  -1.04
 2008.2710   5.62
 2008.2981   5.62
 2008.3253  -0.15
 2008.3524  -2.04
 2008.3796   2.03
 2008.4067   5.58
 2008.4338  -0.65
 2008.4611   0.39
 2008.4882   5.01
 2008.5154   5.61
 2008.5425   1.32
 2008.5696   1.30
 2008.5968  -2.31
 2008.6239  -2.57
 2008.6511   2.00
 2008.6782   3.50
 2008.7053   5.66
 2008.7325   8.90
 2008.7596   4.52
 2008.7869   3.28
 2008.8140   7.57
 2008.8411   6.41
 2008.8683   8.07
 2008.8954  -0.37
 2008.9226  10.59
 2008.9497  -0.37
 2008.9768   3.00
 2009.0040   2.27
 2009.0311  -3.53
 2009.0583   0.91
 2009.0854   9.35
 2009.1125   5.11
 2009.1398  -0.88
 2009.1669   4.25
 2009.1941   2.03
 2009.2212   2.35
 2009.2483   1.71
 2009.2755 -11.75
 2009.3026   1.34
 2009.3298  -1.85
 2009.3569   1.12
 2009.3840   1.82
 2009.4113   0.95
 2009.4384   5.01
 2009.4656   4.42
 2009.4927   7.97
 2009.5198   6.37
 2009.5470   0.13
 2009.5741   0.54
 2009.6013   1.51
 2009.6284   5.07
 2009.6555   1.64
 2009.6827   3.74
 2009.7098   1.55
 2009.7371   0.89
 2009.7642   1.25
 2009.7913   3.42
 2009.8185   1.12
 2009.8456  -2.12
 2009.8728   2.75
 2009.8999   1.89
 2009.9270  -2.80
 2009.9542   7.53
 2009.9813  12.39
 2010.0084   9.84
 2010.0356   0.76
 2010.0627   1.69
 2010.0900  -0.30
 2010.1171  -3.18
 2010.1442   9.59
 2010.1714   7.65
 2010.1985   1.08
 2010.2257  -3.42
 2010.2528 -10.05
 2010.2799  -4.35
 2010.3071   2.79
 2010.3342  -5.52
 2010.3615   0.67
 2010.3885   0.06
 2010.4156   2.26
 2010.4429   2.19
 2010.4700   4.87
 2010.4972   1.88
 2010.5243   0.99
 2010.5514  -3.10
 2010.5786   1.02
 2010.6057   4.45
 2010.6329   3.65
 2010.6600   4.65
 2010.6871   4.51
 2010.7144  10.42
 2010.7415  14.32
 2010.7687   9.54
 2010.7958   7.06
 2010.8229   3.96
 2010.8501  -2.08
 2010.8772   2.45
 2010.9044  -2.26
 2010.9315   0.14
 2010.9586   5.80
 2010.9858   6.48
 2011.0129   1.84
 2011.0402   2.03
 2011.0673   1.69
 2011.0944   2.74
 2011.1216  -1.26
 2011.1487   6.06
 2011.1759  -3.37
 2011.2030  -8.40
 2011.2301  -6.53
 2011.2573  -2.26
 2011.2844  -2.19
 2011.3116   4.93
 2011.3387   4.19
 2011.3658   0.66
 2011.3931   1.14
 2011.4202  10.18
 2011.4474   4.81
 2011.4745   2.66
 2011.5016  -1.02
 2011.5288  -0.72
 2011.5559  -0.07
 2011.5831   3.17
 2011.6102   2.25
 2011.6373   1.88
 2011.6646   0.75
 2011.6917  -3.99
 2011.7189   0.17
 2011.7460  -1.84
 2011.7731  -0.65
 2011.8003   6.95
 2011.8274   7.69
 2011.8546  -0.89
 2011.8817  -0.75
 2011.9088  -2.94
 2011.9360  -0.59
 2011.9631   1.23
 2011.9904  -0.72
 2012.0175  -2.04
 2012.0446   1.91
 2012.0718   0.94
 2012.0989  -3.72
 2012.1260  -3.13
 2012.1532  -0.03
 2012.1803   2.79
 2012.2075   1.35
 2012.2346   1.91
 2012.2617   4.03
 2012.2889   2.62
 2012.3160   3.98
 2012.3433   2.53
 2012.3704   7.86
 2012.3975   4.22
 2012.4247   3.78
 2012.4518  -2.83
 2012.4790   2.30
 2012.5061  -1.25
 2012.5332  -5.19
 2012.5604  -0.92
 2012.5875   5.87
 2012.6147   4.07
 2012.6418   3.61
 2012.6689   5.38
 2012.6962   2.12
 2012.7233   4.33
 2012.7505   7.64
 2012.7776   3.84
 2012.8047   3.75
 2012.8319   4.55
 2012.8590  -1.74
 2012.8862  -6.88
 2012.9133  -6.61
 2012.9404  -0.91
 2012.9677   3.22
 2012.9948   3.76
 2013.0220  -1.73
 2013.0491  -8.71
 2013.0762   5.08
 2013.1034  -0.30
 2013.1305  -3.48
 2013.1577   1.17
 2013.1848   4.56
 2013.2119   2.26
 2013.2391   7.93
 2013.2662   6.45
 2013.2935  -3.64
 2013.3206  -1.31
 2013.3477   1.00
 2013.3749  -1.53
 2013.4020   0.02
 2013.4292   1.33
 2013.4563   0.55
 2013.4834  -0.98
 2013.5106   2.70
 2013.5377   4.89
 2013.5649  -0.86
 2013.5920   2.56
 2013.6191   4.07
 2013.6464   3.87
 2013.6735   4.21
 2013.7007  -0.41
 2013.7278   1.94
 2013.7549  -1.89
 2013.7821   3.52
 2013.8092   2.71
 2013.8364  -3.28
 2013.8635  -2.63
 2013.8906   3.04
 2013.9178  -5.42
 2013.9449   0.53
 2013.9722  -1.16
 2013.9993  -3.11
 2014.0264   2.10
 2014.0536   2.78
 2014.0807  -1.30
 2014.1079 -15.25
 2014.1350   2.04
 2014.1621  -5.72
 2014.1893  -5.13
 2014.2164  -0.88
 2014.2437  -1.63
 2014.2708   3.86
 2014.2979  -1.72
 2014.3251   0.91
 2014.3522   3.17
 2014.3793   0.15
 2014.4065  -2.17
 2014.4336   0.07
 2014.4608   5.01
 2014.4879   2.80
 2014.5150   2.60
 2014.5422   2.96
 2014.5693   0.19
 2014.5966   0.45
 2014.6237  -0.13
 2014.6508  -0.70
 2014.6780   3.34
 2014.7051   2.84
 2014.7323   3.34
 2014.7594  -3.48
 2014.7865  -1.10
 2014.8137   0.46
 2014.8408  -3.89
 2014.8680   0.22
 2014.8951   6.68
 2014.9222  -1.30
 2014.9495  -0.55
 2014.9766  -0.16
 2015.0038  -0.18
 2015.0309   0.39
 2015.0580  -4.80
 2015.0852   4.65
 2015.1123   4.54
 2015.1395  -5.34
 2015.1666  -6.20
 2015.1937   3.08
 2015.2209   3.95
 2015.2480   3.66
 2015.2753   4.04
 2015.3024   0.81
 2015.3295   5.99
 2015.3567   7.25
 2015.3838   5.75
 2015.4110   4.18
 2015.4381   1.82
 2015.4652   6.81
 2015.4924   9.55
 2015.5195   1.00
 2015.5468   6.90
 2015.5739   6.50
 2015.6010   6.46
 2015.6282   8.98
 2015.6553   5.95
 2015.6825   3.88
 2015.7096  -1.26
 2015.7367   2.40
 2015.7639   1.69
 2015.7910   7.69
 2015.8182   6.50
 2015.8453   4.50
 2015.8724  -3.38
 2015.8997   4.25
 2015.9268   7.42
 2015.9540   7.87
 2015.9811   2.86
 2016.0082  -0.77
 2016.0354   6.12
 2016.0625   6.79
 2016.0897   2.81
 2016.1168   3.90
 2016.1439   7.82
 2016.1711  -6.79
 2016.1982   0.67
 2016.2255   0.06
 2016.2526   2.72
 2016.2797  -1.56
 2016.3069   8.45
 2016.3340   4.54
 2016.3612   3.15
 2016.3883   1.22
 2016.4154   2.55
 2016.4426  -1.00
 2016.4697   0.68
 2016.4968   3.92
 2016.5240   1.41
